0.0000004  0.00150  1.546e+07  1.499e+02  2.329e+17  0.00000  0.36557  0.61949  8.865e-06 7.126e-06 1.620e-06 3.704e-03 2.851e-06 6.018e-03 3.699e-04 1.815e-05 1.225e-03 3.670e-05 7.059e-04 6.225e-05 7.791e-04 6.669e-06 3.973e-04 5.161e-06 4.710e-05 3.848e-06 6.699e-05 4.225e-08 3.185e-06 4.075e-07 1.901e-05 1.390e-05 1.349e-03 3.660e-06 7.792e-05 
0.0000292  0.00650  1.545e+07  1.495e+02  2.323e+17  0.00025  0.36671  0.61834  8.958e-06 7.122e-06 1.619e-06 3.707e-03 2.854e-06 6.030e-03 3.639e-04 1.817e-05 1.227e-03 3.675e-05 7.070e-04 6.234e-05 7.802e-04 6.679e-06 3.979e-04 5.169e-06 4.717e-05 3.854e-06 6.709e-05 4.232e-08 3.190e-06 4.081e-07 1.904e-05 1.392e-05 1.351e-03 3.665e-06 7.804e-05 
0.0001609  0.01150  1.542e+07  1.485e+02  2.309e+17  0.00135  0.36932  0.61573  9.172e-06 7.096e-06 1.613e-06 3.708e-03 2.854e-06 6.043e-03 3.500e-04 1.817e-05 1.227e-03 3.675e-05 7.070e-04 6.234e-05 7.802e-04 6.679e-06 3.979e-04 5.168e-06 4.716e-05 3.853e-06 6.708e-05 4.231e-08 3.190e-06 4.081e-07 1.904e-05 1.392e-05 1.351e-03 3.665e-06 7.803e-05 
0.0004725  0.01650  1.537e+07  1.470e+02  2.289e+17  0.00394  0.37334  0.61171  9.509e-06 7.056e-06 1.604e-06 3.708e-03 2.853e-06 6.060e-03 3.295e-04 1.817e-05 1.227e-03 3.674e-05 7.069e-04 6.233e-05 7.801e-04 6.678e-06 3.978e-04 5.168e-06 4.716e-05 3.853e-06 6.707e-05 4.231e-08 3.189e-06 4.081e-07 1.904e-05 1.392e-05 1.351e-03 3.664e-06 7.803e-05 
0.0010367  0.02150  1.531e+07  1.450e+02  2.261e+17  0.00859  0.37872  0.60633  9.975e-06 7.003e-06 1.592e-06 3.708e-03 2.853e-06 6.083e-03 3.037e-04 1.816e-05 1.227e-03 3.674e-05 7.068e-04 6.232e-05 7.800e-04 6.677e-06 3.977e-04 5.167e-06 4.715e-05 3.852e-06 6.706e-05 4.230e-08 3.189e-06 4.080e-07 1.903e-05 1.391e-05 1.351e-03 3.664e-06 7.801e-05 
0.0019214  0.02650  1.524e+07  1.426e+02  2.227e+17  0.01578  0.38539  0.59968  1.058e-05 6.937e-06 1.577e-06 3.708e-03 2.852e-06 6.108e-03 2.741e-04 1.816e-05 1.226e-03 3.673e-05 7.066e-04 6.231e-05 7.798e-04 6.675e-06 3.977e-04 5.166e-06 4.714e-05 3.852e-06 6.705e-05 4.229e-08 3.188e-06 4.079e-07 1.903e-05 1.391e-05 1.350e-03 3.663e-06 7.800e-05 
0.0031878  0.03150  1.515e+07  1.397e+02  2.187e+17  0.02590  0.39324  0.59183  1.133e-05 6.857e-06 1.559e-06 3.707e-03 2.851e-06 6.135e-03 2.424e-04 1.815e-05 1.226e-03 3.672e-05 7.064e-04 6.229e-05 7.796e-04 6.674e-06 3.976e-04 5.164e-06 4.713e-05 3.851e-06 6.703e-05 4.228e-08 3.187e-06 4.078e-07 1.903e-05 1.391e-05 1.350e-03 3.662e-06 7.798e-05 
0.0048903  0.03650  1.504e+07  1.365e+02  2.141e+17  0.03923  0.40219  0.58289  1.224e-05 6.767e-06 1.538e-06 3.707e-03 2.850e-06 6.162e-03 2.101e-04 1.814e-05 1.225e-03 3.671e-05 7.062e-04 6.227e-05 7.793e-04 6.672e-06 3.974e-04 5.163e-06 4.711e-05 3.849e-06 6.701e-05 4.227e-08 3.186e-06 4.077e-07 1.902e-05 1.390e-05 1.350e-03 3.661e-06 7.795e-05 
0.0070757  0.04150  1.493e+07  1.331e+02  2.091e+17  0.05593  0.41211  0.57297  1.332e-05 6.665e-06 1.515e-06 3.706e-03 2.849e-06 6.188e-03 1.786e-04 1.814e-05 1.225e-03 3.670e-05 7.059e-04 6.225e-05 7.790e-04 6.669e-06 3.973e-04 5.161e-06 4.710e-05 3.848e-06 6.699e-05 4.225e-08 3.185e-06 4.075e-07 1.901e-05 1.390e-05 1.349e-03 3.660e-06 7.792e-05 
0.0097827  0.04650  1.480e+07  1.294e+02  2.037e+17  0.07605  0.42289  0.56220  1.460e-05 6.553e-06 1.490e-06 3.705e-03 2.847e-06 6.211e-03 1.491e-04 1.812e-05 1.224e-03 3.668e-05 7.056e-04 6.222e-05 7.787e-04 6.666e-06 3.971e-04 5.159e-06 4.707e-05 3.846e-06 6.696e-05 4.223e-08 3.184e-06 4.073e-07 1.900e-05 1.389e-05 1.349e-03 3.658e-06 7.789e-05 
